timestamp,open,high,low,close,volume,MACD,MACD_signal_line,BB_lower,BB_upper,OBV,RSI,Fib_Max,Fib_Min,Fib_382
2024-08-12 21:00:00+02:00,58527.91,59300.88,58527.91,59043.98,1285.57015,-115.83026897785749,-184.5485896440079,57644.92150833472,60228.87749166528,493687.97796200047,48.151937300368594,60299.98,58157.55,59481.57174
2024-08-12 22:00:00+02:00,59043.99,59389.48,58723.58,58841.96,1387.47948,-134.03001936180226,-174.4448755875668,57682.89658855111,60230.09841144891,492300.4984820005,45.59348963251385,60299.98,58157.55,59481.57174
2024-08-12 23:00:00+02:00,58841.96,59223.47,58555.26,58969.44,1063.92021,-136.5923306955301,-166.87436660915947,57713.68428298435,60237.85371701566,493364.4186920005,47.64155580345831,60299.98,58157.55,59481.57174
2024-08-13 00:00:00+02:00,58969.45,59258.73,58849.44,59051.68,624.69274,-130.48277597756532,-159.59604848284064,57735.698759102765,60249.282240897235,493989.1114320005,49.08411694634881,60299.98,58157.55,59481.57174
2024-08-13 01:00:00+02:00,59051.67,59745.99,59024.01,59346.64,1012.57626,-100.67953195662267,-147.81274517759707,57788.9777335276,60279.71726647242,495001.68769200053,54.34721635052233,60299.98,58157.55,59481.57174
2024-08-13 02:00:00+02:00,59346.64,59890.62,59275.86,59798.17,1038.08536,-40.16257972417952,-126.28271208691356,57833.443699274496,60362.685300725505,496039.77305200056,61.46180697136322,60299.98,58157.55,59481.57174
2024-08-13 03:00:00+02:00,59798.18,59923.28,59466.34,59740.0,684.04808,3.0683381755879964,-100.41250203441327,57886.60788439021,60426.36411560979,495355.7249720006,60.05513750495539,60299.98,58157.55,59481.57174
2024-08-13 04:00:00+02:00,59740.0,59782.71,59269.85,59481.99,891.59566,16.321754328673705,-77.06565076179588,57982.05067855105,60438.74432144895,494464.1293120006,53.69580728614843,60299.98,58157.55,59481.57174
2024-08-13 05:00:00+02:00,59482.0,59520.0,58846.95,59040.0,1691.63708,-8.738979503861628,-63.40031651020903,58022.06257939947,60435.27142060053,492772.4922320006,44.31688152347883,60299.98,58157.55,59481.57174
2024-08-13 06:00:00+02:00,59040.0,59250.0,58830.23,59219.99,623.38342,-13.915691429581784,-53.50339149408359,58141.67638152011,60405.913618479884,493395.8756520006,48.583628323947565,60299.98,58157.55,59481.57174
2024-08-13 07:00:00+02:00,59219.99,59359.99,59104.61,59211.99,355.46625,-18.451113121482194,-46.492935819563314,58278.828672374475,60360.29332762553,493040.4094020006,48.39135038283479,60299.98,58157.55,59481.57174
2024-08-13 08:00:00+02:00,59212.0,59476.0,58947.75,59368.0,709.8036,-9.348994924286671,-39.06414764050798,58311.1273258174,60367.83467418262,493750.2130020006,52.65447198976697,60299.98,58157.55,59481.57174
2024-08-13 09:00:00+02:00,59367.99,59457.34,59059.82,59238.05,892.07753,-12.477546252135653,-33.74682736283352,58307.13508111128,60310.461918888715,492858.1354720006,48.74176677153428,60299.98,58157.55,59481.57174
2024-08-13 10:00:00+02:00,59238.05,59331.99,58919.86,59099.98,830.40486,-25.800627249715035,-32.15758734020983,58291.019384250656,60263.75261574934,492027.73061200057,44.63077917003404,60299.98,58157.55,59481.57174
2024-08-13 11:00:00+02:00,59099.99,59103.99,58700.75,58946.01,1036.08791,-48.227421452946146,-35.37155416275709,58457.82245397913,60175.795546020854,490991.64270200056,40.21766350318552,60299.98,58526.78,59622.617600000005
2024-08-13 12:00:00+02:00,58946.01,58969.44,58392.88,58672.1,1000.16405,-87.09904173806717,-45.717051677819114,58460.0680781716,60010.76192182839,489991.47865200054,33.36943474173933,60207.37,58526.78,59565.384620000004
2024-08-13 13:00:00+02:00,58672.09,58904.0,58563.99,58830.0,509.25128,-103.96542182768462,-57.36672570779222,58513.76450878112,59819.328491218876,490500.72993200057,40.21592463856535,59798.17,58526.78,59312.499019999996
2024-08-13 14:00:00+02:00,58830.01,59190.0,58709.57,59124.0,1412.37442,-92.54203959786537,-64.40178848580686,58521.73380460388,59762.95319539611,491913.1043520006,51.12510868479617,59798.17,58526.78,59312.499019999996
2024-08-13 15:00:00+02:00,59124.0,59427.74,58819.3,59395.25,1623.46914,-60.89930947936227,-63.701292684517945,58520.30638609806,59774.29461390193,493536.5734920006,59.14890136582364,59798.17,58526.78,59312.499019999996
2024-08-13 16:00:00+02:00,59395.25,59776.7,58996.81,59643.63,1801.20013,-15.600198309846746,-54.08107380958371,58609.08278758654,59797.203212413464,495337.7736220006,65.24443715779987,59798.17,58672.1,59368.01126
2024-08-13 17:00:00+02:00,59643.63,59729.84,59352.36,59472.26,849.07557,6.397797031626396,-41.98529964134169,58624.14754120314,59824.96645879687,494488.6980520006,58.24832806989129,59798.17,58672.1,59368.01126
2024-08-13 18:00:00+02:00,59472.25,61171.86,59446.22,61157.59,3358.11036,158.00206350108783,-1.9878270128557887,58327.95649789809,60352.7205021019,497846.8084120006,81.27977189588918,61157.59,58672.1,60208.13282
2024-08-13 19:00:00+02:00,61157.6,61578.1,60904.84,61167.58,2978.69513,275.7766647121898,53.56507133215334,58178.692007618345,60721.79899238165,500825.5035420006,81.35091489187646,61167.58,58672.1,60214.30664
2024-08-13 20:00:00+02:00,61167.58,61214.95,60761.91,60795.41,1316.92837,335.2186837270201,109.8957938111267,58153.03142368076,60921.832576319255,499508.5751720006,69.81863824901302,61167.58,58672.1,60214.30664
2024-08-13 21:00:00+02:00,60795.4,60969.39,60243.77,60820.15,1688.73237,379.94347145970096,163.90532934084155,58122.267208174126,61099.94779182587,501197.3075420006,70.14684534298854,61167.58,58672.1,60214.30664
2024-08-13 22:00:00+02:00,60820.16,60975.0,60566.37,60569.14,649.17304,390.6308296951611,209.25042941170545,58104.577281751255,61194.734718248736,500548.1345020006,62.14723126328759,61167.58,58672.1,60214.30664
2024-08-13 23:00:00+02:00,60569.15,61138.87,60505.98,61030.03,693.1371,431.3186365212896,253.6640708336223,58055.8208213113,61372.494178688685,501241.2716020006,69.57893456596508,61167.58,58672.1,60214.30664
2024-08-14 00:00:00+02:00,61030.04,61065.46,60455.0,60585.14,829.87139,422.79143518539786,287.48954370397746,58072.59672812653,61466.03327187347,500411.4002120006,56.980439872073156,61167.58,58672.1,60214.30664
2024-08-14 01:00:00+02:00,60585.14,60611.94,60389.75,60587.15,396.18641,411.45278530473297,312.28219202412856,58148.93668236394,61544.40831763606,500807.5866220006,57.021458653844235,61167.58,58672.1,60214.30664
2024-08-14 02:00:00+02:00,60587.16,60855.27,60425.01,60786.85,538.59458,413.81079140615475,332.5879119005338,58205.71420033538,61644.31679966462,501346.1812020006,61.298765510748154,61167.58,58672.1,60214.30664
2024-08-14 03:00:00+02:00,60786.85,60826.24,60520.4,60520.4,532.10853,389.6871689339823,344.0077633072235,58285.12281480922,61695.74918519078,500814.07267200056,53.07627106385304,61167.58,58672.1,60214.30664
2024-08-14 04:00:00+02:00,60520.41,60842.0,60487.89,60805.49,456.59945,389.0882377214948,353.02385819007776,58346.849461576625,61777.771538423374,501270.67212200054,59.8063791746895,61167.58,58672.1,60214.30664
2024-08-14 05:00:00+02:00,60805.5,61302.88,60805.49,60952.83,844.47854,395.9385538630231,361.60679732466684,58434.53679462875,61861.56220537125,502115.1506620005,63.00564586368712,61167.58,58672.1,60214.30664
2024-08-14 06:00:00+02:00,60952.83,61162.2,60895.02,60943.51,595.37832,396.05001461364736,368.49544078246294,58564.21844962746,61916.23355037255,501519.7723420005,62.63771075849684,61167.58,58672.1,60214.30664
2024-08-14 07:00:00+02:00,60943.52,61087.98,60796.0,60834.64,370.78279,382.9391646078584,371.3841855475421,58750.67559799325,61918.63940200674,501148.9895520005,58.02017868470636,61167.58,58672.1,60214.30664
2024-08-14 08:00:00+02:00,60834.64,60913.68,60637.3,60861.5,580.3976,370.44583010637143,371.196514459308,59042.78633594144,61845.468664058564,501729.3871520005,58.89242762182255,61167.58,58830.0,60274.62444
2024-08-14 09:00:00+02:00,60861.5,60940.0,60700.0,60914.02,273.53209,360.6256297977161,369.0823375269896,59346.91102903451,61749.745970965494,502002.9192420005,60.75269431280915,61167.58,59124.0,60386.932440000004
2024-08-14 10:00:00+02:00,60914.02,60931.46,60640.4,60896.0,633.08007,347.38455400263774,364.74278082211924,59621.82414145296,61652.03285854704,501369.8391720005,59.67176053083289,61167.58,59395.25,60490.549940000004
2024-08-14 11:00:00+02:00,60896.0,60980.01,60818.99,60857.21,726.23432,329.957334459461,357.78569154958757,59867.16513731852,61552.88786268148,500643.6048520005,57.11947343636775,61167.58,59472.26,60519.96776
2024-08-14 12:00:00+02:00,60856.85,61325.32,60839.0,61100.0,1109.7324,331.911195678229,352.6107923753159,60081.28908061056,61484.40091938943,501753.33725200046,67.32497595448464,61167.58,59472.26,60519.96776
2024-08-14 13:00:00+02:00,61100.0,61453.0,60891.56,61296.87,1006.62214,345.3642642037303,351.1614867409988,60463.94573615756,61284.205263842436,502759.95939200046,73.32975267477855,61296.87,60520.4,61000.258460000005
2024-08-14 14:00:00+02:00,61296.88,61800.0,60846.53,61064.53,3076.76024,333.4343975020165,347.6160688932024,60470.30057561417,61268.54442438583,499683.1991520005,58.52194044487404,61296.87,60520.4,61000.258460000005
2024-08-14 15:00:00+02:00,61064.52,61171.14,59473.36,59611.92,3404.21123,204.4100928496482,318.97487368449157,60133.17123295187,61450.10776704814,496278.98792200047,23.665007883680964,61296.87,59611.92,60653.2191
2024-08-14 16:00:00+02:00,59611.93,59621.94,58823.52,59502.67,4124.81255,92.27811521204421,273.63552199000213,59861.46548595304,61592.53951404693,492154.1753720005,22.48964427475749,61296.87,59502.67,60611.4856
2024-08-14 17:00:00+02:00,59502.67,59841.73,58903.01,59435.69,2893.2163,-1.969310175954888,218.51455555681073,59627.36728590837,61688.19171409164,489260.95907200046,21.718105061990958,61296.87,59435.69,60585.89924
2024-08-14 18:00:00+02:00,59435.69,59451.53,58615.06,59131.99,2045.95643,-100.01422396796988,154.8087996518546,59359.08433462037,61812.75966537964,487215.00264200044,18.382163199554487,61296.87,59131.99,60469.88584
2024-08-14 19:00:00+02:00,59131.99,59379.51,59039.47,59168.36,1043.58426,-172.78896583957248,89.28924655356919,59138.98380804038,61846.69319195962,488258.5869020004,20.09693093432396,61296.87,59131.99,60469.88584
2024-08-14 20:00:00+02:00,59168.37,59462.61,58809.0,58990.05,1024.74483,-242.06126826501713,23.01914358985192,58910.6026697912,61915.56533020879,487233.84207200044,17.940950303203483,61296.87,58990.05,60415.66476
2024-08-14 21:00:00+02:00,58990.04,59120.09,58710.02,58891.13,810.39795,-301.46696084033465,-41.878077296185396,58689.41317284047,61967.15282715952,486423.4441220004,16.776122066883868,61296.87,58891.13,60377.87732
2024-08-14 22:00:00+02:00,58891.13,59183.99,58880.51,59149.16,513.16696,-323.9907717088572,-98.30061617871976,58544.90401098723,61947.89298901276,486936.6110820004,30.506791044977234,61296.87,58891.13,60377.87732
2024-08-14 23:00:00+02:00,59149.15,59156.0,58869.74,58913.56,404.08382,-356.7397315436392,-149.98843925170365,58374.5374581529,61957.57554184711,486532.5272620004,25.946662144902827,61296.87,58891.13,60377.87732
2024-08-15 00:00:00+02:00,58913.57,59011.49,58433.18,58986.0,948.67809,-372.5536490034501,-194.50148120205296,58238.46373069262,61911.700269307396,487481.2053520004,29.715357042643802,61296.87,58891.13,60377.87732
2024-08-15 01:00:00+02:00,58985.99,59022.5,58673.81,58683.39,465.60977,-404.8376738052466,-236.5687197226917,58076.15618134265,61847.06381865735,487015.59558200045,23.80987797624064,61296.87,58683.39,60298.52064
2024-08-15 02:00:00+02:00,58683.39,59040.89,58678.0,58993.99,652.16711,-400.7406827091618,-269.4031123199857,57990.27114726358,61737.99685273642,487667.7626920004,38.45606042887212,61296.87,58683.39,60298.52064
2024-08-15 03:00:00+02:00,58994.0,59044.44,58135.2,58204.93,1384.77004,-455.90890127822786,-306.7042701116342,57782.15537067594,61683.141629324055,486282.99265200045,24.498272441264074,61296.87,58204.93,60115.74892
2024-08-15 04:00:00+02:00,58204.93,58562.61,58010.0,58412.25,2459.79333,-477.3979739317365,-340.84301087565467,57651.03708022252,61569.33491977748,488742.78598200047,32.05740400371963,61296.87,58204.93,60115.74892
2024-08-15 05:00:00+02:00,58412.75,58494.74,58350.0,58442.98,503.562,-486.34231320235267,-369.9428713409943,57560.580664179535,61412.68733582046,489246.34798200044,33.21370399641326,61296.87,58204.93,60115.74892
2024-08-15 06:00:00+02:00,58442.99,58471.0,58160.0,58388.71,687.66513,-492.1368546456797,-394.3816680019314,57492.94368833117,61229.59531166885,488558.68285200046,32.08852356059016,61296.87,58204.93,60115.74892
2024-08-15 07:00:00+02:00,58388.72,58639.0,58188.29,58315.01,747.54161,-496.94754261813796,-414.8948429251727,57446.03821705863,61022.28078294139,487811.14124200045,30.45395543750613,61296.87,58204.93,60115.74892
2024-08-15 08:00:00+02:00,58315.01,58390.0,57847.32,58101.44,1550.94234,-512.0903033644427,-434.33393501302675,57450.89055561033,60717.57244438969,486260.19890200044,25.979821311802315,61296.87,58101.44,60076.21574
2024-08-15 09:00:00+02:00,58101.44,58149.0,57713.88,58060.37,1156.56805,-521.394742087461,-451.7460964279136,57583.16866973249,60261.6443302675,485103.63085200044,25.15083207164378,61064.53,58060.37,59916.94088
2024-08-15 10:00:00+02:00,58060.36,58390.21,57964.85,58378.3,1024.07628,-497.3807867611904,-460.87303449456897,57859.1862807447,59717.003719255285,486127.7071320004,41.89548682782274,59611.92,58060.37,59019.2279
2024-08-15 11:00:00+02:00,58378.3,58551.87,58305.14,58412.64,864.04001,-470.1589039641258,-462.7302083884803,57867.34969862059,59588.91230137943,486991.7471420004,43.48857941194409,59502.67,58060.37,58951.7114
2024-08-15 12:00:00+02:00,58412.64,58543.25,58298.6,58361.9,620.7443,-447.52091711213143,-459.6883501332106,57874.365581009944,59467.81941899007,486371.0028420004,41.52590950307644,59435.69,58060.37,58910.317760000005
2024-08-15 13:00:00+02:00,58361.9,58872.85,58354.53,58745.36,836.78188,-394.095247446181,-446.5697295958047,57919.50592443949,59353.646075560515,487207.7847220004,58.17044505709212,59168.36,58060.37,58745.107820000005
2024-08-15 14:00:00+02:00,58745.36,59387.11,58607.86,58800.26,2158.3608,-343.36692793644033,-425.92916926393184,57934.890580553074,59305.08841944693,489366.14552200044,60.068976164699436,59168.36,58060.37,58745.107820000005
2024-08-15 15:00:00+02:00,58800.26,59477.0,58532.42,59451.34,1905.33986,-247.77149894234753,-390.297635199615,57894.783076445565,59373.49392355444,491271.48538200045,75.47198744522085,59451.34,58060.37,58919.98946
2024-08-15 16:00:00+02:00,59451.33,59743.13,59210.48,59416.35,2073.10429,-172.8424135601672,-346.80659087172546,57854.28841562639,59456.61858437362,489198.38109200046,73.68977771043997,59451.34,58060.37,58919.98946
2024-08-15 17:00:00+02:00,59416.36,59787.37,59261.61,59682.84,1586.27247,-90.90911403213977,-295.62709550380833,57780.93103770867,59609.146962291336,490784.6535620005,78.25286554391722,59682.84,58060.37,59063.05646
2024-08-15 18:00:00+02:00,59682.85,59849.38,59428.57,59538.01,1358.43935,-37.23374700554268,-243.94842580415522,57747.550184787055,59681.412815212934,489426.2142120005,70.50023192339498,59682.84,58060.37,59063.05646
2024-08-15 19:00:00+02:00,59538.01,59547.96,58782.9,58875.1,1484.03158,-47.637789967535355,-204.68629863683125,57747.06661122028,59678.05038877972,487942.1826320005,46.107390841030316,59682.84,58060.37,59063.05646
2024-08-15 20:00:00+02:00,58875.1,58878.15,57524.56,57872.82,3577.73998,-135.20018499511207,-190.78907590848743,57634.22604817514,59679.57295182486,484364.44265200046,28.632551921269027,59682.84,57872.82,58991.412359999995
2024-08-15 21:00:00+02:00,57872.82,57963.04,56680.0,57047.46,4014.49421,-268.1031419540959,-206.25188911760912,57335.33807432566,59814.86792567435,480349.9484420005,20.989770136784678,59682.84,57047.46,58676.12484
2024-08-15 22:00:00+02:00,57046.34,57133.02,56078.54,56671.06,2541.61631,-399.20029464898835,-244.84157022388501,56984.83312711047,59933.079872889546,477808.3321320005,18.379538800355036,59682.84,56671.06,58532.340039999995
2024-08-15 23:00:00+02:00,56671.06,57632.34,56606.12,57622.21,1722.38505,-421.4872342857343,-280.17070303625485,56914.311628027564,59945.32937197245,479530.71718200046,40.27572177858299,59682.84,56671.06,58532.340039999995
2024-08-16 00:00:00+02:00,57622.21,57885.0,57382.9,57617.36,1824.12623,-434.532133040615,-311.0429890371269,56833.66817805095,59946.48382194905,477706.59095200046,40.21154769521821,59682.84,56671.06,58532.340039999995
2024-08-16 01:00:00+02:00,57617.35,57824.46,57484.54,57541.06,951.61401,-445.8871718595037,-338.01182560160225,56745.64370691836,59944.31629308165,476754.97694200044,39.068990062828846,59682.84,56671.06,58532.340039999995
2024-08-16 02:00:00+02:00,57541.05,57673.8,57355.0,57469.99,1048.25626,-455.3716362120904,-361.4837877236999,56655.214583234345,59942.873416765644,475706.72068200045,37.89878706913669,59682.84,56671.06,58532.340039999995
2024-08-16 03:00:00+02:00,57469.99,57616.0,57098.62,57540.96,646.17641,-451.9516394944585,-379.5773580778516,56583.71664482843,59936.96635517156,476352.89709200046,39.992745502842084,59682.84,56671.06,58532.340039999995
2024-08-16 04:00:00+02:00,57540.97,58517.47,57336.0,58199.99,1557.25516,-391.54951512030675,-381.9717894863427,56589.962369163695,59940.57563083629,477910.15225200047,56.04817846468954,59682.84,56671.06,58532.340039999995
2024-08-16 05:00:00+02:00,58199.98,58237.31,57801.0,57890.0,894.93645,-364.4923576748042,-378.47590312403497,56575.64054155378,59937.86045844622,477015.2158020005,48.872368335982564,59682.84,56671.06,58532.340039999995
2024-08-16 06:00:00+02:00,57890.0,58313.16,57800.47,58309.99,894.61517,-305.6364952012591,-363.9080215394798,56572.94931138323,59933.72068861677,477909.8309720005,57.47764438422765,59682.84,56671.06,58532.340039999995
2024-08-16 07:00:00+02:00,58310.0,58350.45,58122.95,58196.01,402.70872,-265.13373690773005,-344.1531646131299,56563.57277139353,59921.43422860646,477507.1222520005,54.56962947938881,59682.84,56671.06,58532.340039999995
2024-08-16 08:00:00+02:00,58196.01,58666.77,58059.73,58527.59,1113.53338,-203.9285133226731,-316.1082343550386,56567.951817434376,59933.624182565625,478620.6556320005,61.2274030638723,59682.84,56671.06,58532.340039999995
2024-08-16 09:00:00+02:00,58528.7,58562.97,58325.1,58456.99,833.49962,-159.28363999167777,-284.7433154823664,56565.833776015905,59906.90522398408,477787.15601200046,59.0767875336559,59682.84,56671.06,58532.340039999995
2024-08-16 10:00:00+02:00,58456.99,58600.0,58327.99,58360.0,495.81746,-130.22735872105113,-253.8401241301034,56562.625977990116,59866.08702200987,477291.33855200047,55.9281927471401,59682.84,56671.06,58532.340039999995
